input_id,source_id,"coordinates(rows,col)",porcentaje
imagentif/rgbnir04096-2560.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04096-2560.tif,"2560-3072,4096-4608",0.0
imagentif/rgbnir04096-3072.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04096-3072.tif,"3072-3584,4096-4608",0.0
imagentif/rgbnir04096-3584.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04096-3584.tif,"3584-4096,4096-4608",0.0
imagentif/rgbnir04096-4096.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04096-4096.tif,"4096-4608,4096-4608",0.0
imagentif/rgbnir04096-4608.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04096-4608.tif,"4608-5120,4096-4608",0.0
imagentif/rgbnir04096-5120.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04096-5120.tif,"5120-5632,4096-4608",0.0
imagentif/rgbnir04096-5632.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04096-5632.tif,"5632-6144,4096-4608",0.06456756591796875
imagentif/rgbnir04608-0.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-0.tif,"0-512,4608-5120",1.0
imagentif/rgbnir04608-512.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-512.tif,"512-1024,4608-5120",0.7765541076660156
imagentif/rgbnir04608-1024.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-1024.tif,"1024-1536,4608-5120",0.0
imagentif/rgbnir04608-1536.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-1536.tif,"1536-2048,4608-5120",0.0
imagentif/rgbnir04608-2048.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-2048.tif,"2048-2560,4608-5120",0.0
imagentif/rgbnir04608-2560.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-2560.tif,"2560-3072,4608-5120",0.0
imagentif/rgbnir04608-3072.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-3072.tif,"3072-3584,4608-5120",0.0
imagentif/rgbnir04608-3584.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-3584.tif,"3584-4096,4608-5120",0.0
imagentif/rgbnir04608-4096.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-4096.tif,"4096-4608,4608-5120",0.0
imagentif/rgbnir04608-4608.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-4608.tif,"4608-5120,4608-5120",0.0
imagentif/rgbnir04608-5120.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-5120.tif,"5120-5632,4608-5120",0.0
imagentif/rgbnir04608-5632.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir04608-5632.tif,"5632-6144,4608-5120",0.0
imagentif/rgbnir05120-0.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-0.tif,"0-512,5120-5632",1.0
imagentif/rgbnir05120-512.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-512.tif,"512-1024,5120-5632",0.9780616760253906
imagentif/rgbnir05120-1024.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-1024.tif,"1024-1536,5120-5632",0.03975677490234375
imagentif/rgbnir05120-1536.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-1536.tif,"1536-2048,5120-5632",0.0
imagentif/rgbnir05120-2048.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-2048.tif,"2048-2560,5120-5632",0.0
imagentif/rgbnir05120-2560.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-2560.tif,"2560-3072,5120-5632",0.0
imagentif/rgbnir05120-3072.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-3072.tif,"3072-3584,5120-5632",0.0
imagentif/rgbnir05120-3584.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-3584.tif,"3584-4096,5120-5632",0.0
imagentif/rgbnir05120-4096.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-4096.tif,"4096-4608,5120-5632",4.9591064453125e-05
imagentif/rgbnir05120-4608.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-4608.tif,"4608-5120,5120-5632",0.10409927368164062
imagentif/rgbnir05120-5120.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-5120.tif,"5120-5632,5120-5632",0.3019218444824219
imagentif/rgbnir05120-5632.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05120-5632.tif,"5632-6144,5120-5632",0.4998931884765625
imagentif/rgbnir05632-0.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-0.tif,"0-512,5632-6144",1.0
imagentif/rgbnir05632-512.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-512.tif,"512-1024,5632-6144",1.0
imagentif/rgbnir05632-1024.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-1024.tif,"1024-1536,5632-6144",0.25926971435546875
imagentif/rgbnir05632-1536.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-1536.tif,"1536-2048,5632-6144",0.0
imagentif/rgbnir05632-2048.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-2048.tif,"2048-2560,5632-6144",0.0951080322265625
imagentif/rgbnir05632-2560.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-2560.tif,"2560-3072,5632-6144",0.2978858947753906
imagentif/rgbnir05632-3072.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-3072.tif,"3072-3584,5632-6144",0.4991111755371094
imagentif/rgbnir05632-3584.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-3584.tif,"3584-4096,5632-6144",0.6996307373046875
imagentif/rgbnir05632-4096.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-4096.tif,"4096-4608,5632-6144",0.9031982421875
imagentif/rgbnir05632-4608.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-4608.tif,"4608-5120,5632-6144",1.0
imagentif/rgbnir05632-5120.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-5120.tif,"5120-5632,5632-6144",1.0
imagentif/rgbnir05632-5632.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir05632-5632.tif,"5632-6144,5632-6144",1.0
imagentif/rgbnir10-0.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-0.tif,"0-512,0-512",1.0
imagentif/rgbnir10-512.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-512.tif,"512-1024,0-512",1.0
imagentif/rgbnir10-1024.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-1024.tif,"1024-1536,0-512",1.0
imagentif/rgbnir10-1536.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-1536.tif,"1536-2048,0-512",1.0
imagentif/rgbnir10-2048.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-2048.tif,"2048-2560,0-512",1.0
imagentif/rgbnir10-2560.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-2560.tif,"2560-3072,0-512",0.9068107604980469
imagentif/rgbnir10-3072.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-3072.tif,"3072-3584,0-512",0.6982192993164062
imagentif/rgbnir10-3584.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-3584.tif,"3584-4096,0-512",0.48980712890625
imagentif/rgbnir10-4096.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-4096.tif,"4096-4608,0-512",0.2834892272949219
imagentif/rgbnir10-4608.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-4608.tif,"4608-5120,0-512",0.09886550903320312
imagentif/rgbnir10-5120.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-5120.tif,"5120-5632,0-512",0.9563827514648438
imagentif/rgbnir10-5632.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir10-5632.tif,"5632-6144,0-512",1.0
imagentif/rgbnir1512-0.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-0.tif,"0-512,512-1024",0.9528274536132812
imagentif/rgbnir1512-512.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-512.tif,"512-1024,512-1024",0.7512702941894531
imagentif/rgbnir1512-1024.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-1024.tif,"1024-1536,512-1024",0.5387001037597656
imagentif/rgbnir1512-1536.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-1536.tif,"1536-2048,512-1024",0.32717132568359375
imagentif/rgbnir1512-2048.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-2048.tif,"2048-2560,512-1024",0.1165924072265625
imagentif/rgbnir1512-2560.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-2560.tif,"2560-3072,512-1024",0.000331878662109375
imagentif/rgbnir1512-3072.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-3072.tif,"3072-3584,512-1024",0.0
imagentif/rgbnir1512-3584.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-3584.tif,"3584-4096,512-1024",0.0
imagentif/rgbnir1512-4096.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-4096.tif,"4096-4608,512-1024",0.0
imagentif/rgbnir1512-4608.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-4608.tif,"4608-5120,512-1024",0.0
imagentif/rgbnir1512-5120.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-5120.tif,"5120-5632,512-1024",0.7343635559082031
imagentif/rgbnir1512-5632.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir1512-5632.tif,"5632-6144,512-1024",1.0
imagentif/rgbnir11024-0.tif,/home/jgonzalez/Test_2019/Test_network/data/train/images/imagentif/rgbnir11024-0.tif,"0-512,1024-1536",0.0883026123046875
